location_id,age_group_id,cause_id,measure_id,metric_id,sex_id,year_id,acause,age_group_name,cause_name,expected,location_name,location_type,measure,measure_name,metric_name,sex,val,upper,lower,is_estimate
128,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Guatemala,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00453873004130137,0.00558904382852092,0.0037449295679958,1
129,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Honduras,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0029686094209806,0.00543246586324118,0.00138405999514836,1
130,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mexico,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0023056640484426,0.0025422000525204,0.00204278216922905,0
131,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Nicaragua,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00496462341787525,0.00786491885648874,0.00371375197821861,1
132,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Panama,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00302784169191912,0.00347384594731014,0.00255825844057041,1
133,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Venezuela (Bolivarian Republic of),admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00672064567865995,0.00859861633267223,0.00508989240485589,1
134,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Tropical Latin America,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00277690864595956,0.00296964719386272,0.00258743888945052,0
135,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Brazil,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00271067903097079,0.00289433582050871,0.00254525532454915,0
136,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Paraguay,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0057051216240501,0.00745638035586866,0.00359063750952157,1
137,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,North Africa and Middle East,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000937226157394339,0.00138443918588789,0.000612814111011856,0
138,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,North Africa and Middle East,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000937226157394339,0.00138443918588789,0.000612814111011856,0
139,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Algeria,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00177312550353821,0.00281535519269447,0.00103493879154597,1
140,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Bahrain,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000612912440161994,0.000928946374641828,0.000386611623558422,1
141,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Egypt,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000785639803131365,0.00118102857874696,0.000518327745928425,1
142,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Iran (Islamic Republic of),admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000444492022991914,0.000692712504454839,0.000269715885182258,0
143,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Iraq,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00101542346174821,0.00156341134319713,0.000614473656702128,1
144,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Jordan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000659843796527872,0.00100315093510279,0.000412490302882695,1
145,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Kuwait,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000436317123506088,0.000547165198251309,0.00035719374800575,1
146,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Lebanon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000544835816760401,0.000791341769462481,0.000348840802244294,1
147,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Libya,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00155678818632992,0.00251014122258636,0.000881310007328806,1
148,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Morocco,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00323007821660947,0.00558195275559327,0.00167504653232324,1
149,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Palestine,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000285177129313413,0.000431967554369924,0.000173735100383455,1
150,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Oman,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000433637302517188,0.00069241009551502,0.000270248010585841,1
151,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Qatar,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000464410379995697,0.000791249759885856,0.000281677175966748,1
152,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Saudi Arabia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000630635793884343,0.000976269132480247,0.000409307967527798,1
153,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Syrian Arab Republic,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000355631657271207,0.00063779695861286,0.000190970383088469,1
154,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Tunisia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000913844228357113,0.00133354233418329,0.000624613937170496,1
155,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Türkiye,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000548218308192833,0.000775311958429925,0.000398229612852618,1
156,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,United Arab Emirates,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00104664062748594,0.00167223770084967,0.00066312415264625,1
157,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Yemen,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000774436230071036,0.00132555260843778,0.000379170074808003,1
158,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,South Asia,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00377186858416978,0.0055837966709087,0.00255787184711957,0
159,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,South Asia,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00377186858416978,0.0055837966709087,0.00255787184711957,0
160,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Afghanistan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000909581928953175,0.00169685342635058,0.000341237098425336,1
161,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Bangladesh,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00649289084281904,0.00921206109508025,0.0038928128561017,1
162,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Bhutan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0054368781350554,0.00868793980328726,0.00294731338709684,1
163,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,India,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00333169215676699,0.00508688983193992,0.00226589418398784,0
164,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Nepal,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00309576121754275,0.00468760056508124,0.00161403867092513,1
165,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Pakistan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00493538969964593,0.00856254895297626,0.00278472606932323,0
166,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Sub-Saharan Africa,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.010409027094362,0.0145250796526695,0.00738023781384702,0
167,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Central Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0122885426711206,0.0193954258624559,0.00735843142793922,0
168,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Angola,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00733101736708145,0.0107266615835059,0.00478583584661469,1
169,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Central African Republic,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0128511023713582,0.021372734556732,0.0061202971221652,1
170,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Congo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00765597533261939,0.0136591585901463,0.00452224723341976,1
171,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Democratic Republic of the Congo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0146207084010128,0.0249742309876725,0.00830801237632502,1
172,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Equatorial Guinea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0132924157164256,0.0200981274046661,0.00765665122263349,1
173,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Gabon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00878437901306294,0.0137922526482802,0.00580189880556867,1
174,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Eastern Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0147056638296103,0.0204941243030364,0.0104259520504482,0
175,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Burundi,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0152325191148358,0.0231122510806524,0.00906763812525624,1
176,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Comoros,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00331310742180702,0.0056499788592941,0.00189208157487171,1
177,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Djibouti,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0110008402552459,0.0188682089552903,0.00634414677237227,1
178,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Eritrea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0181626176507608,0.0284667509312297,0.0113619768228347,1
179,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Ethiopia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0178224671880991,0.0290984900051956,0.0101395060929924,0
180,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Kenya,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00847376782477658,0.0121631685626714,0.00545557696738711,0
181,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Madagascar,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0155761812372679,0.0249177246573992,0.00949471734280257,1
182,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Malawi,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0259873268676987,0.0431285683148271,0.0126411308769161,1
183,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mauritius,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00208642032905804,0.00244726986335268,0.00177078279716358,1
184,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mozambique,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0082235527504752,0.0122697786298781,0.00487001979952061,1
185,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Rwanda,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0136742565926667,0.0225186066544768,0.00687420485221832,1
186,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Seychelles,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0050381267762231,0.00726237569757297,0.00339589858256864,1
187,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Somalia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.008279024460808,0.0139047618423101,0.00483133841932426,1
189,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,United Republic of Tanzania,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0144827705019383,0.0209661953578529,0.00959552887694151,1
190,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Uganda,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0122873443885498,0.0189016586676486,0.00776904157588915,1
191,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Zambia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.021638047338447,0.0332885351598886,0.0138974866655499,1
192,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Southern Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00825275698221394,0.0113870327510818,0.00608582283975654,0
193,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Botswana,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00840509596365722,0.0133988425225168,0.00493052824648986,1
194,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Lesotho,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0151183816228189,0.0264202442221752,0.00685232514673038,1
195,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Namibia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00761147738533011,0.0119518102568409,0.00455800047959833,1
196,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,South Africa,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00834459899016299,0.0119965855774332,0.00611609897375072,0
197,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Eswatini,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0299914341372839,0.0463316313278403,0.0175973902908905,1
198,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Zimbabwe,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00492441506137022,0.00754800924725235,0.00298110015733239,1
199,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Western Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00660441742928451,0.00947110346435977,0.00448856164175934,0
200,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Benin,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00343346769875646,0.0051694934647409,0.0021666371021415,1
201,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Burkina Faso,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00588542984705985,0.00886584051016414,0.00369236265571159,1
202,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Cameroon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00797413289096329,0.0136700155957387,0.00463661351460687,1
203,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Cabo Verde,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00512685750302561,0.00864484546935375,0.00284340279432405,1
204,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Chad,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.01042928092629,0.0192192288450573,0.00585405443902236,1
205,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Côte d'Ivoire,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00639114095156836,0.00999326013045034,0.00394839425902782,1
206,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Gambia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00475962061166763,0.00834455050525394,0.00265649724407197,1
207,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Ghana,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00578508321618697,0.0103271984312444,0.003076338446692,1
208,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Guinea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0123464293529519,0.0193502526115891,0.00770958971842377,1
209,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Guinea-Bissau,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00942291929028181,0.0151386600953765,0.00571777295437767,1
210,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Liberia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00958125938697594,0.0169214467943969,0.00522092623881668,1
211,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mali,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0104990733105585,0.0152332337312067,0.00692820265480371,1
212,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mauritania,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00793661252614355,0.0126483097894671,0.00437108813194544,1
213,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Niger,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00275015262151785,0.00464974267320382,0.00168532586844614,1
214,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Nigeria,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00610599225982262,0.00897021838014077,0.00412659408517017,0
215,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Sao Tome and Principe,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0088707156944371,0.0169875266863009,0.00356827800132525,1
216,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Senegal,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00616931824176714,0.00932281379205525,0.00394424352253247,1
217,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Sierra Leone,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00827275308738241,0.0132981904617035,0.00464476475746986,1
218,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Togo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00729354528075324,0.0121878583460223,0.00444521307676223,1
298,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,American Samoa,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00299439473370961,0.00458410838891213,0.00178482047916953,1
305,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Bermuda,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00106228517357262,0.00124527334479273,0.000917417424866651,1
320,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Cook Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00168831701316992,0.00251097572265663,0.00107165374282737,1
349,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Greenland,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00314740118352943,0.00523789306804131,0.00193157157407229,1
351,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Guam,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000886595636638603,0.001070274493695,0.000740424642386659,1
367,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Monaco,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000945866409224841,0.00139993058498078,0.000614569576862492,1
369,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Nauru,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0111815678523615,0.0173780536466238,0.00644271226209154,1
374,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Niue,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0038194859451535,0.00640754863051727,0.00224380746278654,1
376,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Northern Mariana Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00384014922589077,0.0068142784059531,0.00234248157220243,1
380,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Palau,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0121244893655758,0.0175892831963692,0.00810434888241797,1
385,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Puerto Rico,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00113715277252623,0.00129614243283314,0.000971497273076069,1
393,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Saint Kitts and Nevis,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00444196883004149,0.00519158756765355,0.00381627912748815,1
396,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,San Marino,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000377111372425893,0.000537080041498416,0.000233325762939879,1
413,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Tokelau,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00228010311583005,0.00402351824425236,0.001309209098188,1
416,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Tuvalu,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00597929483771855,0.00981612057467609,0.00366644373339804,1
422,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,United States Virgin Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00240094018574113,0.00294605600255015,0.00196532584180536,1
433,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Northern Ireland,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000918773527004998,0.0010858570722696,0.000755189853431341,1
434,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Scotland,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0012895762638712,0.00151469896463871,0.00107276363587318,1
435,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,South Sudan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0202636084941904,0.0317478248922489,0.0121757694412157,1
482,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Eastern Cape,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00946114192999017,0.0161634501919583,0.00594355954734478,1
483,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Free State,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0114082730661684,0.0167787704908807,0.0077556518816611,1
484,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Gauteng,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00542763966346364,0.00747916817252375,0.00387318616070946,1
485,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,KwaZulu-Natal,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00970037707219298,0.0170439662465518,0.00640825799959578,1
486,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Limpopo,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0111504510733971,0.0156238483580464,0.00754067613160004,1
487,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Mpumalanga,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00990034427945759,0.0154878372902434,0.00624845853822243,1
488,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,North-West,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00882170203291134,0.0124779049670738,0.00535418010378626,1
489,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Northern Cape,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0104432506859065,0.0165858074188797,0.00622533423326303,1
490,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Western Cape,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00598805020745415,0.0103386944456569,0.00408919500957606,1
522,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Sudan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0011093460142594,0.00203561048875467,0.000527067923159466,1
523,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Alabama,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.00144711257968424,0.00168003820812126,0.00123174067261581,1
524,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Alaska,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000962761700698382,0.00113835007006889,0.000784846664915879,1
525,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Arizona,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000960657238785407,0.00111769947111863,0.000822677627556526,1
526,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Arkansas,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.0014026890660972,0.00163058597823044,0.00119875668202669,1
527,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,California,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000845827560266403,0.000952243925073476,0.000726196862117323,1
528,27,432,2,3,2,2023,neo_cervical,Age-standardized,Cervical cancer,FALSE,Colorado,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Female,0.000666454990821974,0.00077359728982278,0.000564291689315265,1
